tt0059762	6.5	1966	May
tt0059364	6	1966	Apr
tt0059221	7.3	1966	Jan
tt0060660	6.5	1966	Dec
tt0060994	6.8	1966	Aug
tt0061115	7.7	1966	Jul
tt0060219	4.4	1966	Nov
tt0061140	4.9	1966	Nov
tt0060355	6.7	1966	Jun
tt0060351	6.2	1966	Dec
tt0060278	6.1	1966	Aug
tt0060600	5.8	1966	Apr
tt0129035	7.3	1966	Feb
tt0060218	6.4	1966	Mar
tt0060564	5.7	1966	Jun
tt0061094	6.5	1966	Jul
tt0060645	7.1	1966	Mar
tt0061050	6.7	1966	Oct
tt0061085	5.7	1966	Jun
tt0061203	2.3	1966	Apr
tt0061133	6	1966	Oct
tt0192056	6.3	1966	Jan
tt0060681	6.4	1966	May
tt0061169	5.7	1966	Sep
tt0060112	6.1	1966	Feb
tt0060809	6.9	1966	Sep
tt0060862	7.4	1966	Nov
tt0061034	5.2	1966	Apr
tt0060522	7.6	1966	Aug
tt0060164	6.3	1966	Sep
tt0060311	5.2	1966	Oct
tt0060975	8	1966	Dec
tt0060818	6.4	1966	Nov
tt0060397	6.8	1966	Oct
tt0060438	7	1966	Oct
tt0060137	5.3	1966	Oct
tt0060305	8.1	1966	Nov
tt0060857	6	1966	Dec
tt0060548	6.3	1966	Feb
tt0060215	6.1	1966	Apr
tt0064006	5	1966	Jan
tt0060708	5.2	1966	Jul
tt0061557	3.5	1966	Apr
tt0060437	6.9	1966	Feb
tt0059311	6.2	1966	Oct
tt0139525	6.6	1966	Aug
tt0060659	7.3	1966	Feb
tt0060942	5.6	1966	Jul
tt0060841	6.7	1966	Jan
tt0060783	5.9	1966	Feb
tt0061113	7.2	1966	May
tt0060712	4.9	1966	Oct
tt0062787	5.5	1967	Aug
tt0062657	5.1	1967	Mar
tt0062259	3.1	1967	May
tt0062360	4.5	1967	May
tt0061972	5.7	1967	Dec
tt0133748	7.5	1967	Sep
tt0062038	7.3	1967	Feb
tt0061452	5.2	1967	Apr
tt0181185	7.2	1967	Aug
tt0061733	5.1	1967	Aug
tt0061385	7	1967	May
tt0062185	7	1967	Oct
tt0061418	7.9	1967	Sep
tt0182512	7.1	1967	Jun
tt0061789	5.8	1967	Oct
tt0061742	6.5	1967	May
tt0061389	6.4	1967	Nov
tt0130055	7.1	1967	Sep
tt0061938	5.2	1967	Jul
tt0061739	6.3	1967	Jan
tt0061667	5.9	1967	May
tt0445494	7	1967	May
tt0062827	6	1967	Feb
tt0061652	4.4	1967	Sep
tt0061832	5.3	1967	Nov
tt0061380	5.8	1967	Feb
tt0061683	6.6	1967	Mar
tt0062864	6.7	1967	Jan
tt0060747	7.5	1967	Apr
tt0060566	7.5	1967	May
tt0060668	7.6	1967	Apr
tt0059838	7.2	1967	Apr
tt0062301	6.7	1967	Jun
tt0061945	6	1967	Jan
tt0061594	5.9	1967	May
tt0062533	5.4	1967	Mar
tt0062481	3.2	1967	Apr
tt0062512	6.9	1967	Jun
tt0166770	7.8	1967	Dec
tt0062218	6.4	1967	Aug
tt0062288	5.3	1967	Aug
tt0060254	7.2	1967	Jan
tt0330536	7.6	1967	Feb
